BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
TIYDATVH,NL80UDAH4521250143,AT,"Buckley,  Graham",Mohamed flats East Scottborough  GB,1,"Buckley, Graham and Matthews"
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes,,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes  SNC,iradentes,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes S.N.C.,Residencial Maria Luiza Sales/RO  Tiradentes (RO) BR,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes  SNC,,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes S.n.c,,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Gomes,,1,Gomes
VUFIBYE0,GB82TEMU19309646396738,BY,Castro da Costa Ltda.,49733104 RibeiroManacas,1,Castro da Costa Ltda.
VUFIBYE0,GB82TEMU19309646396738,BY,Rezende,,1,Rezende
CVSAGBWP,FR9394147736440711684894407,GB,Le Goff,Duboissur-Bonneau France,0,Le Goff
CVSAGBWP,FR9394147736440711684894407,GB,Le Goff,,0,Le Goff
CVSAGBWP,FR9394147736440711684894407,GB,Le  Goff,chemin de Maury  136 Dubois-sur-Bonneau Dubois-sur-Bonneau-France,0,Le Goff
BNQVCYXU,NL95VHAC8374760696,CY,Smith Inc,,1,Smith Inc
BNQVCYXU,NL95VHAC8374760696,CY,Talbot Inc,,1,Talbot Inc
EMQXTFO1,GB57FNNX34842923713635,TF,"Osborne, Mann and Johnson",,0,"Osborne, Mann and Johnson"
EMQXTFO1,GB57FNNX34842923713635,TF,"Osborne, Mann- Industries-Johnson",,0,"Osborne, Mann and Johnson"
EMQXTFO1,GB57FNNX34842923713635,TF,"Osborne, Mann,Johnson",New Jillview,0,"Osborne, Mann and Johnson"
EMQXTFO1,GB57FNNX34842923713635,TF,"Osborne, Mann Inds.",,0,"Osborne, Mann and Johnson"
OTODMEER,FR0382449085874741448160543,ME,Caruso s.r.l.,Centenaro Italia,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso - S.R.L. Co.,,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso,,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso SRL Co.,Centenaro,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso s.r.l.,,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso  s.r.l. Co,,0,Caruso s.r.l.
OTODMEER,FR0382449085874741448160543,ME,Caruso s.r.l. Co.,"Piazza Tremonti,Centenaro",0,Caruso s.r.l.
CMKPJPI0,NL79EFDD2054492884,JP,Hotel del Noroeste S.Com.,38897 Pasaje de Mar Comas 25 Piso/Zaragoz,1,Hotel del Noroeste S.Com.
CMKPJPI0,NL79EFDD2054492884,JP,Hotel Ibañez S.L.N.E,,1,Hotel Ibañez S.L.N.E
CMKPJPI0,NL79EFDD2054492884,JP,Carlito Cerro Vidal S.Coop.,,1,Carlito Cerro Vidal S.Coop.
CMKPJPI0,NL79EFDD2054492884,JP,Carlito Cerro S.Coop.,14796Albacete,1,Carlito Cerro Vidal S.Coop.
CMKPJPI0,NL79EFDD2054492884,JP,Carlito  Cerro Vidal S.Coop.,,1,Carlito Cerro Vidal S.Coop.
CMKPJPI0,NL79EFDD2054492884,JP,Carlito Cerro Vidal,"14796 Callejón de Iván Agudo 458 Piso,Albacete",1,Carlito Cerro Vidal S.Coop.
XVQLSJOS,IT25G8363801574852268738678,SJ,Castro S.A.,,1,Castro S.A.
XVQLSJOS,IT25G8363801574852268738678,SJ,Sales Castro S/A,,1,Sales Castro S/A
XVQLSJOS,IT25G8363801574852268738678,SJ,Sales  Castro,,1,Sales Castro S/A
XVQLSJOS,IT25G8363801574852268738678,SJ,Sales Castro SpA ,,1,Sales Castro S/A
BRFNMHU2,ES7829164406324840828709,MH,Miner & Rijks,Born,1,Miner & Rijks
BRFNMHU2,ES7829164406324840828709,MH,van Bentheim Groep,"Tull en 't Waal/Yasminbaan,Tull en 't Waal",1,van Bentheim Groep
BRFNMHU2,ES7829164406324840828709,MH,van Bentheim Gr.,& & &&,1,van Bentheim Groep
TDDKIOLT,GB26HWHT35477878733807,IO,Meeusen & Wendt,,1,Meeusen & Wendt
TDDKIOLT,GB26HWHT35477878733807,IO,François NV,Rijpwetering NL,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François-NV .,2816 YY Rijpwetering,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,"François,NV-",,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François/NV-,"Elizapad-RijpweterngRijpwetering,NL",1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François-NV- S.p.A.,,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,"François,NV-SA",,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,"François/NV,S.P.A.",,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François. NV-Sp.A.,Rijpwetering,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François- NV-,,1,François NV
TDDKIOLT,GB26HWHT35477878733807,IO,François/NV.,,1,François NV
ENOWHNMM,FR9199913078031243761627619,HN,"Davies, Jones and Evans",,1,"Davies, Jones and Evans"
ENOWHNMM,FR9199913078031243761627619,HN,Mann-Read,"Flat 04h,Marilyn alley,Port Hollieorough-M40 6FX",1,Mann-Read
ENOWHNMM,FR9199913078031243761627619,HN,John PLC,East Eleanorchester,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John PLC.S.u.,,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John-PLC S.c.,,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John Public Limited Company S.u,,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John-P.L.C. S.u,East Eleanorchester GB,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John PLC S.u.,,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John pLC-S.u,East Eleanorchester GB,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John PLC S.c.,United Kingdom,1,John PLC
ENOWHNMM,FR9199913078031243761627619,HN,John,,1,John PLC
EUDBTKB0,FR3687249411464205517088523,TK,Bailly Jacquot et Fils,SainteWilliamBourg,0,Bailly Jacquot et Fils
EUDBTKB0,FR3687249411464205517088523,TK,Bailly Jacquot et Fils,France,0,Bailly Jacquot et Fils
