BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
TOQRSLVU,IT78M0095904766620852418649,SL,"Almagià, Eco e Boccaccio SPA",Torza IT,1,"Almagià, Eco e Boccaccio SPA"
VTPRFOTD,NL44FBUK4079731997,FO,Câmara Dias - EI,,0,Câmara Dias - EI
VTPRFOTD,NL44FBUK4079731997,FO,"Câmara Dias,  EI",,0,Câmara Dias - EI
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar and Whitaker","32890-Samantha Manor East Rebeccatown-PR,41502",0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar",,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar",,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Inds Whitaker",Samantha Manor 32890 41502East Rebeccatown (PR) US,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Ind. Whitaker",,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Inds Whitaker",,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Inds Whitaker",,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Inds. Whitaker",32890 41502 Samantha ManorEast Rebeccatown,0,"Gutierrez, Salazar and Whitaker"
PAHPCYXZ,GB09BDLB05850113899099,CY,"Gutierrez, Salazar Inds",,0,"Gutierrez, Salazar and Whitaker"
RZJJSOWE,NL65WWVJ6758676227,SO,Viana,Viela Davi Luiz Costela AC Beira Linha AC-BR,0,Viana
RZJJSOWE,NL65WWVJ6758676227,SO,Viana,,0,Viana
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay S.A.R.L.,avenue Marthe Merle  Bertin-les-Bains-Bertin-les-Bains FR,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,Bertin-les-Bains aveue Marthe MerleBertin-les-Bains,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,-- -,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay S.c.a.r.l.,,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay S.c.a.r.l,Bertin-les-Bains FR,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,Bertin-les-Bains,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay,avenue Marthe Merle  Bertin-les-Bains  Bertin-les-Bains  France,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré Boulay.S.C.A.R.L,,0,Dupré Boulay S.A.R.L.
DZKEWSML,GB42UEXY55921809777852,WS,Dupré.Boulay,,0,Dupré Boulay S.A.R.L.
YTEBCFQ2,IT51H4257237963097237148693,CF,Heath-Saunders,"Albert well,Kaurburgh",1,Heath-Saunders
YTEBCFQ2,IT51H4257237963097237148693,CF,Heath Saunders - Corp,,1,Heath-Saunders
YTEBCFQ2,IT51H4257237963097237148693,CF,"Johnson, Palmer and Mason",Sally via/068South June  United Kingdom,1,"Johnson, Palmer and Mason"
YTEBCFQ2,IT51H4257237963097237148693,CF,Houghton and Sons,08-Davies path-East Joannamouth G3 3AB,1,Houghton and Sons
VMWFUYAT,DE98573788655441181986,UY,Promociones Españolas S.L.,,1,Promociones Españolas S.L.
VMWFUYAT,DE98573788655441181986,UY,Promociones Españolas,,1,Promociones Españolas S.L.
VMWFUYAT,DE98573788655441181986,UY,Banca Privada Sala & Asociados S.L.,,1,Banca Privada Sala & Asociados S.L.
VMWFUYAT,DE98573788655441181986,UY,Ruben Escrivá Fajardo S.A.,"Pasadizo de Amancio Roca 5,Santa Cruz de Tenerife26791",1,Ruben Escrivá Fajardo S.A.
VMWFUYAT,DE98573788655441181986,UY,Hotel GTFM S.L.,"Callejón Lisandro Robledo,98/Barcelona 03058",1,Hotel GTFM S.L.
VMWFUYAT,DE98573788655441181986,UY,Hotel.GTFM,Barcelona E,1,Hotel GTFM S.L.
VMWFUYAT,DE98573788655441181986,UY,Hotel GTFM S.U.,,1,Hotel GTFM S.L.
VMWFUYAT,DE98573788655441181986,UY,Hotel GTFM,03058 Callejón Lisandro Robledo Barelona,1,Hotel GTFM S.L.
VMWFUYAT,DE98573788655441181986,UY,Hotel GTFM S.C,,1,Hotel GTFM S.L.
VMWFUYAT,DE98573788655441181986,UY,Hotel GTFM,,1,Hotel GTFM S.L.
ZAUNFJDH,ES6499671850342754064633,FJ,Grupo Uribe S.L.,,0,Grupo Uribe S.L.
ZAUNFJDH,ES6499671850342754064633,FJ,Grupo Uribe SA,,0,Grupo Uribe S.L.
ZAUNFJDH,ES6499671850342754064633,FJ,Grupo Uribe S.c,Callejón de Leandro Durán 52 Puert 48904Zaragoza-Spain,0,Grupo Uribe S.L.
ZAUNFJDH,ES6499671850342754064633,FJ,Grupo Uribe S.C,,0,Grupo Uribe S.L.
ZAUNFJDH,ES6499671850342754064633,FJ,Grupo Uribe,Spin,0,Grupo Uribe S.L.
QSQJSDAB,GB04JQWU27939098461940,SD,Banca Privada del Norte S.Coop.,,1,Banca Privada del Norte S.Coop.
QSQJSDAB,GB04JQWU27939098461940,SD,Quintero y Arnau S.Com.,Soria ES,1,Quintero y Arnau S.Com.
QSQJSDAB,GB04JQWU27939098461940,SD,Sonia Franch Gras S.L.L.,,1,Sonia Franch Gras S.L.L.
QSQJSDAB,GB04JQWU27939098461940,SD,Sonia Franch Gras S.r.L,,1,Sonia Franch Gras S.L.L.
QSQJSDAB,GB04JQWU27939098461940,SD,Sonia Franch/Gras S.R.L.,,1,Sonia Franch Gras S.L.L.
QSQJSDAB,GB04JQWU27939098461940,SD,Sonia Franch,,1,Sonia Franch Gras S.L.L.
QSQJSDAB,GB04JQWU27939098461940,SD,Inversiones Estévez S.L.U.,Barcelona Spai,1,Inversiones Estévez S.L.U.
QSQJSDAB,GB04JQWU27939098461940,SD,Inversiones Estévez S.L.U.,,1,Inversiones Estévez S.L.U.
QSQJSDAB,GB04JQWU27939098461940,SD,Inversiones Estévez S.L.U.,,1,Inversiones Estévez S.L.U.
XUFKKEUL,NL38IZUB4099071627,KE,Leconte,&  & &&,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte Ltd.,,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte Ltd,chemin de Gomez10 Sainte Thomas-Sainte Thomas FR,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte LTT,,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte,53442  Sainte Thomas,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte Ltd.,chemin de Gomez10 Sainte Thomas/Sainte Thomas/France,0,Leconte
XUFKKEUL,NL38IZUB4099071627,KE,Leconte LTd.,,0,Leconte
FVORCAWC,GB53UTPM73605408046566,CA,Ollivier Barbe SA,,0,Ollivier Barbe SA
FVORCAWC,GB53UTPM73605408046566,CA,Ollivier Barbe,,0,Ollivier Barbe SA
NQGCSZBL,GB29DISW65508078965150,SZ,María Luisa Coronado Ramirez S.A.,,0,María Luisa Coronado Ramirez S.A.
NQGCSZBL,GB29DISW65508078965150,SZ,María Luisa Coronado  Ramirez,,0,María Luisa Coronado Ramirez S.A.
NQGCSZBL,GB29DISW65508078965150,SZ,María  Luisa Coronado Ramirez,Spain,0,María Luisa Coronado Ramirez S.A.
NQGCSZBL,GB29DISW65508078965150,SZ,"María,Luisa. Coronado Ramirez S.a.s.",,0,María Luisa Coronado Ramirez S.A.
NQGCSZBL,GB29DISW65508078965150,SZ,María Luisa/Coronado Ramirez SAS,Acceso Berto Mora 129 Puerta/5  Palencia  35509,0,María Luisa Coronado Ramirez S.A.
EKPWCHJI,GB68UTYM95411961749932,CH,Mangold AG,,1,Mangold AG
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,Niesky,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,Klothilde-Henschel-Ring Niesky  NieskyDE,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,00477  Niesky,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Rupp - rsberger,Klothilde-Hensche-Ring-0-00477 Nieky,1,Ruppersberger
EKPWCHJI,GB68UTYM95411961749932,CH,Ruppersberger,,1,Ruppersberger
ZSKWSMYR,FR3559526999880243996543442,SM,Schicchi s.r.l.,,1,Schicchi s.r.l.
ZSKWSMYR,FR3559526999880243996543442,SM,Mazzi e figli,,1,Mazzi e figli
ZSKWSMYR,FR3559526999880243996543442,SM,Mazzi e figli,_,1,Mazzi e figli
ZSKWSMYR,FR3559526999880243996543442,SM,"Caccioppoli, Verga e Antonioni e figli",Italia,1,"Caccioppoli, Verga e Antonioni e figli"
ZSKWSMYR,FR3559526999880243996543442,SM,Pizziol s.r.l.,,1,Pizziol s.r.l.
RKNRLKVB,NL56XGJM3527593757,LK,Hudson-Leon,Mitchell Square/844 90480  West Vanessa UnitedStates,1,Hudson-Leon
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson-Beck,"Patrick Radial  24211 77226,Mitchelltown  ID  United States",1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson/Beck/Limited,,1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson Beck Ltd.,,1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson Beck LTT,,1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson Beck Ltd.,"Patrick Radial,24211 77226-Mitchelltown,(ID)  United States",1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson. Beck,"Patrick Radial,24211 77226 Mitchelltown-ID United States",1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson -  Beck,,1,Stephenson-Beck
RKNRLKVB,NL56XGJM3527593757,LK,Stephenson Beck Ltée,,1,Stephenson-Beck
GGKCHNEN,GB34GUAE54620352045618,HN,Cardoso,,1,Cardoso
GGKCHNEN,GB34GUAE54620352045618,HN,Jesus Camargo - EI,,1,Jesus Camargo - EI
XXCMMQED,DE56176393382948937436,MQ,Seguin S.A.S.,Allard-sur-Philippe,0,Seguin S.A.S.
XXCMMQED,DE56176393382948937436,MQ,Seguin SAS,94 Allard-sur-Philippe-boulevard Legros-Allard-sur-Philippe,0,Seguin S.A.S.
XXCMMQED,DE56176393382948937436,MQ,Seguin SAS,81368  Allard-sur-Philippe,0,Seguin S.A.S.
XXCMMQED,DE56176393382948937436,MQ,Seguin,,0,Seguin S.A.S.
XXCMMQED,DE56176393382948937436,MQ,Seguin,boulevard Legros 94 Allard-sur-PhilippeAllard-sur-Philippe FR,0,Seguin S.A.S.
XXCMMQED,DE56176393382948937436,MQ,Seguin S.a.s,Allard-sur-Philippe France,0,Seguin S.A.S.
UKFSKEPN,GB52CVYB50297869030527,KE,van Spreuwel BV,,0,van Spreuwel BV
UKFSKEPN,GB52CVYB50297869030527,KE,van Spreuwel BV,,0,van Spreuwel BV
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz,,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz Cpn,76159 Stade,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz Corp,,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz-Cpn,Stade Germany,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz,,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz -,Trude-Kitzmann-Gsse-Stade StaeDE,0,Buchholz
XNTTATXF,GB13UDUW23836348183040,AT,Buchholz Co.,,0,Buchholz
NIZBETJI,DE32259137577166454204,ET,Zarlino-Stucchi SPA,,1,Zarlino-Stucchi SPA
NIZBETJI,DE32259137577166454204,ET,Zarlino Stucchi SPA,"Piazz Ariasso 9/Piano 9  38012  Coredo,TN",1,Zarlino-Stucchi SPA
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara S.A.,Baleares Spain,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara.,,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen - Ibañez SA,,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara SA,,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara S.C.,&&&,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara SA,Baleares Spain,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez S.P.A,,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara S.C.,"04028,Cañada Ricarda Segura,Baleares",0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María Carmen Ibañez Cámara S.a.s.,,0,María Carmen Ibañez Cámara S.A.
PXPZEEFE,FR5035902268638062994564366,EE,María/Carmen Ibañez Cámara S.a.s.,,0,María Carmen Ibañez Cámara S.A.
OROBMSFO,GB73RDMK40884131407848,MS,Scamarcio-Carnera SPA,,0,Scamarcio-Carnera SPA
OROBMSFO,GB73RDMK40884131407848,MS,Scamarcio- Carnera SPA,&,0,Scamarcio-Carnera SPA
OROBMSFO,GB73RDMK40884131407848,MS,Scamarcio Carnera SPA,,0,Scamarcio-Carnera SPA
OROBMSFO,GB73RDMK40884131407848,MS,Scamarcio Carnera SPA,Italia,0,Scamarcio-Carnera SPA
JTGNBEFG,IT15S2059420338123835930345,BE,Robson-Phillips,,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson Phillips LTT,Kim reeway-9/Sandraland United Kingdom,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson - Phillips,,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson Phillips,United Kingdom,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson Phillips,,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson Phillips Limited,Kim freeway-9-Sandraland-United Kingdom,1,Robson-Phillips
JTGNBEFG,IT15S2059420338123835930345,BE,Robson Phillips LTT,,1,Robson-Phillips
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien Inc,West Joshlad GB,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien Inc SAS,,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien Inds. S.a.s.,0 Martyn shores West Joshland-HD4A 4GZ,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien-Inc,,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien,Unite Kingdom,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien S.N.C. - S.a.s.,,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien Industries S.a.s.,West Joshland,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien,,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien Ind.  S.a.s.,Martyn shoes/0West JoshlandUnited Kingdom,1,O'Brien Inc
TZVUSJJ0,GB84ULLZ70010188809993,SJ,O'Brien S.N.C. S.a.s.,Martyn shores 0  West Joshland/United Kingdom,1,O'Brien Inc
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo S.A.,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo S.p.A.,Vial Che Lumbreras 53 Puerta 24714  Cuenca Spain,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,"Compañía,Feijoo",,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo SpA,Spain,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo S.C.,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo SA,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía  Feijoo S.P.A,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo,,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía Feijoo,Vial Che Lumbrers 53 Puerta 24714 Cuenca  Spain,0,Compañía Feijoo S.A.
TCMFNUSW,FR1287634112812179651633503,NU,Compañía  Feijoo,"24714,Vial Che Lumbreras 53 Purta Cuenca",0,Compañía Feijoo S.A.
VATZDMK0,GB51MMBS37648501512950,DM,Bruneau et Fils,rue Manon Bazin  87 Muller-les-Bains  Muller-les-Bains FR,1,Bruneau et Fils
VATZDMK0,GB51MMBS37648501512950,DM,Bruneau et Fils,87 rue Manon Bazin  97339  Muller-les-Bains,1,Bruneau et Fils
VATZDMK0,GB51MMBS37648501512950,DM,Da Silva,,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,Silva,,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,S.a Silva,,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,S.a Silva,,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,S.A Silva,# #,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,S.a. Silva,,1,Da Silva
VATZDMK0,GB51MMBS37648501512950,DM,S.A Silva,"27671,Bretondan",1,Da Silva
NIKCRODI,ES6312370188776086604700,RO,Pacheco,Parque Rios  MG Santa Margarida Brazil,1,Pacheco
NIKCRODI,ES6312370188776086604700,RO,Pacheco S.c.a.r.l.,,1,Pacheco
NIKCRODI,ES6312370188776086604700,RO,Pacheco,,1,Pacheco
NIKCRODI,ES6312370188776086604700,RO,Pacheco SCARL,,1,Pacheco
NIKCRODI,ES6312370188776086604700,RO,Novais,Estação NovaesSE Conjunto Taquaril SE Brazil,1,Novais
NIKCRODI,ES6312370188776086604700,RO,Novais,Conjunto Taquaril Brazil,1,Novais
NIKCRODI,ES6312370188776086604700,RO,Novais,,1,Novais
NIKCRODI,ES6312370188776086604700,RO,Novais,,1,Novais
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi s.r.l.,Rotonda Lucio Appatamento 7Cisano Bergamasco/(BG)  IT,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi SRL,& &,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi S.R.L.,,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi SRL,Rotonda ucioAppartamento 7  Cisano Bergamasco  BG  Italia,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi S r  l,,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi S.r.L,Cisano Bergamasco Italia,0,Mazzocchi s.r.l.
BKVIBNDP,ES3047653512247773666286,BN,Mazzocchi  S.r.L,Rotonda LucioAppartamento 7 Cisano Bergamasco Italia,0,Mazzocchi s.r.l.
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,Vlodrop,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,4920 WIVlodro,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,Vlodrop Netherland,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,Vlodrop Netherlands,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers &  Bouthoorn,Jeltelaan Vlodrp Vlodrop NL,1,Kuipers & Bouthoorn
FTHGGFNL,ES8223376725038360276666,GF,Kuipers & Bouthoorn,4920 WI Vlodrop,1,Kuipers & Bouthoorn
WZWGYTT0,GB96LXDI65259222630036,YT,Bryan-Lane,Hammond camp-Lake Naomishire/United Kingdom,0,Bryan-Lane
WZWGYTT0,GB96LXDI65259222630036,YT,Bryan Lane,"Hammond camp,Lake Naomishire GB",0,Bryan-Lane
WZWGYTT0,GB96LXDI65259222630036,YT,Bryan Lane,Hammond camp Lake Naomishire  United Kingdom,0,Bryan-Lane
RTISGQUU,ES1419660488952306181350,GQ,Gros et Fils,,0,Gros et Fils
RTISGQUU,ES1419660488952306181350,GQ,Gros. et Fils,,0,Gros et Fils
RTISGQUU,ES1419660488952306181350,GQ,Gros et .Fils,rue Courtis  81 Camus Caus FR,0,Gros et Fils
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP S.L.N.E,,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría.BMSP S.L.N.E,Urbanización Elisa Barreda 166 Apt. 66  Asturias 19055,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP,,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP.S.L.N.E,,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP S.L.N.E,#  ## #,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP S.L.N.E,,0,Consultoría BMSP S.L.N.E
WBMVGHPI,GB73CROF45381204610511,GH,Consultoría BMSP S.L.N.E,Urbanización Elisa Barreda 166 Apt. 66   Asturias  19055,0,Consultoría BMSP S.L.N.E
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y asociados S.Com.,,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y S.Com.,46000Paseo Jenny Nadal Giroa,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y asociados S.Com.,,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y asociados S.Com.,Girona,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual asociados S.Com.,,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y asociados S.Com.,,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y S.Com.,Paseo Jenny Nadal  46000  Girona Span,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,"Inversiones,Gual y S.Com.",46000 Paseo JennyNadal Girona,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual asociados S.Com.,,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones/Gual y asociados - S.Com.,Girona Spain,0,Inversiones Gual y asociados S.Com.
FOYLADLC,NL91BOTP1371611571,AD,Inversiones Gual y asociados S.Com.,"Paseo Jenny Nadal,46000 Girona  ES",0,Inversiones Gual y asociados S.Com.
CBNMJEUX,FR9061542301240536387582396,JE,Bayer,-- -,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Inds.,,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer.Inds,,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Inds,,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Industries,Quinnsingel-9-7780 QE Abbega,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Ind,7780 Q  Abbega,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Industries,QuinnsingelAbbega Abbega NL,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer  Ind.,,1,Bayer
CBNMJEUX,FR9061542301240536387582396,JE,Bayer Industries,,1,Bayer
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias - EI,,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI Pvt. LTd.,Santa Rosa,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI Pvt. Ltd,,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI Pvt. L.t.d.,,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI .Pvt. Ltd.,,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI  Pvt.,,0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins Farias   EI Pvt.. Ltd.,"Rua Santos PE  Santa Rosa,Brazil",0,Martins Farias - EI
WXZMNEFQ,GB33WQJB30249264855627,NE,Martins- Farias    EI Pvt.,,0,Martins Farias - EI
LIKSEHFQ,FR0244706376807835142206436,EH,Whitehead-Golden,New Emily,0,Whitehead-Golden
LIKSEHFQ,FR0244706376807835142206436,EH,Whitehead.Golden,United Staes,0,Whitehead-Golden
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia SA,,1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia SPA,,1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia S.P.A,"496 avenue Maggie Pierre 53255,Guillot",1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia,,1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia SA,,1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Moreno Garcia SPA,"496 avenue Maggie Pierre/53255,Guillot",1,Moreno Garcia SA
ZIEQIEAT,ES2733942793683427325231,IE,Dias,avenue de Leleu-3 Bègue Bègue FR,1,Dias
CNCBPFH1,DE51337728821260471078,PF,Kambs Höfig OHG mbH,,0,Kambs Höfig OHG mbH
CNCBPFH1,DE51337728821260471078,PF,Kambs Höfig OHG mbH,,0,Kambs Höfig OHG mbH
