BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
QOPLJEMW,IT88M6910006671868696911144,JE,Miller Ltd S.R.L.,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller Ltd - S.r.l.,East Terry United Kngdom,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller Ltd S.R.L.,Julie dale  19/East Terry/Unite Kingdom,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller LTT - S.r.l.,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller  Ltd,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller Ltd,,0,Miller Ltd
WHVFSDAC,FR1982017421652792298700623,SD,Davis-Freeman,New Andrew US,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis  Freeman,,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis Freeman,United States,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis.Freeman,,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis Freeman,,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis - Freeman,,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis Freeman,New Andrew,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis Freeman,,0,Davis-Freeman
WHVFSDAC,FR1982017421652792298700623,SD,Davis Freeman,,0,Davis-Freeman
RUDZKIJU,NL34LPKM3587570052,KI,Erickson and Sons,"1612 Jose Falls,Port KimMT  71466",0,Erickson and Sons
RUDZKIJU,NL34LPKM3587570052,KI,Erickson,,0,Erickson and Sons
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall and Green",,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez,/Wall  Ind. Green",East onnor US,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall Ind.-Green",,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall Inds Green",,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall Green",,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall Green",Justin Gardens 596 40730/East Connor United States,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall Inds. Green",,0,"Velasquez, Wall and Green"
MPPCHTLS,ES2976423306582685347111,HT,"Velasquez, Wall,Industries Green",East Connor United States,0,"Velasquez, Wall and Green"
DLUDDJHQ,ES2587141108971725577685,DJ,Costa da Conceição S.A.,,0,Costa da Conceição S.A.
DLUDDJHQ,ES2587141108971725577685,DJ,Costa S.A S.A.,,0,Costa da Conceição S.A.
DLUDDJHQ,ES2587141108971725577685,DJ,Costa S.a S.A.,,0,Costa da Conceição S.A.
BYXRRWDW,NL47MMAV9009557634,RW,TBI,,0,TBI
BYXRRWDW,NL47MMAV9009557634,RW,TBI SAS,,0,TBI
BYXRRWDW,NL47MMAV9009557634,RW,"TBI,S.A.S",,0,TBI
BYXRRWDW,NL47MMAV9009557634,RW,TBI - SAS,"Maudring raneker,Franeker Netherlands",0,TBI
BYXRRWDW,NL47MMAV9009557634,RW,TBI-SAS,Maudring/Franeker Franeker Netherlands,0,TBI
JOCJMZGA,GB93FFRC52154587035700,MZ,Distribuciones Benavides S.L.,Pasadizo de Faustino Quero 992-Girona 16450,0,Distribuciones Benavides S.L.
JOCJMZGA,GB93FFRC52154587035700,MZ,Distribuciones Benavides,16450  Giona,0,Distribuciones Benavides S.L.
ZAEIFMAQ,FR8488438714412447228760831,FM,Ordóñez y asociados S.A.,,1,Ordóñez y asociados S.A.
ZAEIFMAQ,FR8488438714412447228760831,FM,Ordóñez y asociados S.U.,,1,Ordóñez y asociados S.A.
ZAEIFMAQ,FR8488438714412447228760831,FM,Familia Anguita S.C.P,,1,Familia Anguita S.C.P
ZAEIFMAQ,FR8488438714412447228760831,FM,Familia Anguita,,1,Familia Anguita S.C.P
ZAEIFMAQ,FR8488438714412447228760831,FM,Familia Anguita,,1,Familia Anguita S.C.P
ZAEIFMAQ,FR8488438714412447228760831,FM,Julián Ferrández Perez S.A.,,1,Julián Ferrández Perez S.A.
ZAEIFMAQ,FR8488438714412447228760831,FM,Servicios TOE S.A.U,Vial Adán Gomez/29915Palencia  Spai,1,Servicios TOE S.A.U
SMDUBSSI,DE62734422879449041521,BS,"Scott, Baldwin and Kirk",Smithland,1,"Scott, Baldwin and Kirk"
SMDUBSSI,DE62734422879449041521,BS,"Scott, Baldwin Kirk",,1,"Scott, Baldwin and Kirk"
SMDUBSSI,DE62734422879449041521,BS,"Smith, Edwards and Hart",,1,"Smith, Edwards and Hart"
SMDUBSSI,DE62734422879449041521,BS,"Smith, Edwards Ind.",,1,"Smith, Edwards and Hart"
SMDUBSSI,DE62734422879449041521,BS,"Smith, Edwards.Hart",,1,"Smith, Edwards and Hart"
SMDUBSSI,DE62734422879449041521,BS,Austin PLC,,1,Austin PLC
SMDUBSSI,DE62734422879449041521,BS,Austin Pvt. Ltd.,Evans harbor South Leigh United Kingdom,1,Austin PLC
SMDUBSSI,DE62734422879449041521,BS,Austin P.L.C.,Evans harbor/Soth LeighUnited Kingdom,1,Austin PLC
SMDUBSSI,DE62734422879449041521,BS,Austin plc,&&,1,Austin PLC
SMDUBSSI,DE62734422879449041521,BS,Austin-,,1,Austin PLC
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith and Davenport",,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith Davenport",,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith Davenport",United States,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales,- Smith","0554 Stewart Shoals Lake Rickyport,MA 86254",0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith  Davenport",,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith Industries Davenport",,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales,  Smith",86254  Lake Rickyport,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales,  Smith",Lake Rickyort US,0,"Morales, Smith and Davenport"
PGMNBOBJ,FR4223695135518827059957739,BO,"Morales, Smith Davenport",/,0,"Morales, Smith and Davenport"
HKSBKRYX,GB59AXFW73559141432979,KR,Cooke PLC,,1,Cooke PLC
HKSBKRYX,GB59AXFW73559141432979,KR,Cooke,,1,Cooke PLC
HKSBKRYX,GB59AXFW73559141432979,KR,Cooke P.L.C,,1,Cooke PLC
HKSBKRYX,GB59AXFW73559141432979,KR,Chapman-Mitchell,Keithville United Kingdom,1,Chapman-Mitchell
HKSBKRYX,GB59AXFW73559141432979,KR,Chapman Mitchell S.C.,"Flat 9,Dennis key  Keithville,L3S 6PN",1,Chapman-Mitchell
HKSBKRYX,GB59AXFW73559141432979,KR,Chapman Mitchell,-- - -,1,Chapman-Mitchell
HKSBKRYX,GB59AXFW73559141432979,KR,"Gibson, Kirk and Robinson",Turnerstad GB,1,"Gibson, Kirk and Robinson"
HKSBKRYX,GB59AXFW73559141432979,KR,Nicholls Ltd,Lake Kayleighton,1,Nicholls Ltd
KCCTBTMS,IT87Y5134166358555758927458,BT,Carre,,1,Carre
KCCTBTMS,IT87Y5134166358555758927458,BT,Morvan,,1,Morvan
KCCTBTMS,IT87Y5134166358555758927458,BT,Morvan Ltée,,1,Morvan
KCCTBTMS,IT87Y5134166358555758927458,BT,Morvan,Guillet FR,1,Morvan
TRCFESJL,FR1998293680678834212662794,ES,"Haynes, Holden and Thomson",,0,"Haynes, Holden and Thomson"
TRCFESJL,FR1998293680678834212662794,ES,"Haynes, Holden Ind. Thomson",United Kingdom,0,"Haynes, Holden and Thomson"
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
CKFFNAYL,GB87OOZK19570801182871,NA,Ramos,,0,Ramos
FTJLYTWH,IT83J9408980200469134304597,YT,Winters & van Rossum,Valthe NL,0,Winters & van Rossum
FTJLYTWH,IT83J9408980200469134304597,YT,Winters & van Rossum,1324RN  althe,0,Winters & van Rossum
FSTKCGBY,GB18NTNP60779956424146,CG,Smith Group,,0,Smith Group
FSTKCGBY,GB18NTNP60779956424146,CG,Smith Grp.,,0,Smith Group
FSTKCGBY,GB18NTNP60779956424146,CG,Smith,,0,Smith Group
FSTKCGBY,GB18NTNP60779956424146,CG,Smith,,0,Smith Group
BEEYNZT2,DE42974003716112689218,NZ,Jones-Woods,,0,Jones-Woods
BEEYNZT2,DE42974003716112689218,NZ,Jones Woods,United Kingdom,0,Jones-Woods
BEEYNZT2,DE42974003716112689218,NZ,Jones  Woods,,0,Jones-Woods
NGGUQAIU,NL70NXQU1990382072,QA,Girschner,,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner S.C.,,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner/S.C.,,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner.S.U.,,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner SA,Cottbus Germany,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner,,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,"Girschner,S.c.",,0,Girschner
NGGUQAIU,NL70NXQU1990382072,QA,Girschner -,Gierschnerring-Cottbus Cottbus DE,0,Girschner
ZKFGMCLO,GB81YHTQ50302787736200,MC,Royal Lagerweij,,1,Royal Lagerweij
ZKFGMCLO,GB81YHTQ50302787736200,MC,Boels,,1,Boels
MLWLLUMY,ES9195939346187807072267,LU,"Shaw, Wilson and Stevens",Marshall pines 7-TaylorportUnited Kingdom,1,"Shaw, Wilson and Stevens"
MLWLLUMY,ES9195939346187807072267,LU,Hammond-Ryan,,1,Hammond-Ryan
MLWLLUMY,ES9195939346187807072267,LU,Jordan PLC,,1,Jordan PLC
MLWLLUMY,ES9195939346187807072267,LU,Jordan PLC S.a.p.a. ,Shaw extension  Martinside  United Kingdom,1,Jordan PLC
MLWLLUMY,ES9195939346187807072267,LU,Jordan.,,1,Jordan PLC
MLWLLUMY,ES9195939346187807072267,LU,Jordan PLCC .SpA ,Martinside United Kingdom,1,Jordan PLC
